,song,artist,track_url,track_id,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
760,Havana - Remix,Camila Cabello,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ,3whrwq4DtvucphBPUogRuJ,0.398,https://api.spotify.com/v1/audio-analysis/3whrwq4DtvucphBPUogRuJ,0.751,199095.0,0.579,2.28e-05,2.0,0.133,-4.036,1.0,0.0321,105.031,4.0,https://api.spotify.com/v1/tracks/3whrwq4DtvucphBPUogRuJ,audio_features,spotify:track:3whrwq4DtvucphBPUogRuJ,0.349
761,Save That Shit,Lil Peep,https://open.spotify.com/track/6sn8WaooLLVhQvU96wtEAm,6sn8WaooLLVhQvU96wtEAm,0.0262,https://api.spotify.com/v1/audio-analysis/6sn8WaooLLVhQvU96wtEAm,0.534,231547.0,0.583,0.0,2.0,0.421,-8.672,1.0,0.0288,105.997,4.0,https://api.spotify.com/v1/tracks/6sn8WaooLLVhQvU96wtEAm,audio_features,spotify:track:6sn8WaooLLVhQvU96wtEAm,0.145
762,Homemade Dynamite - REMIX,Lorde,https://open.spotify.com/track/2rE9TX3VQ0WNt7kziFhKep,2rE9TX3VQ0WNt7kziFhKep,0.261,https://api.spotify.com/v1/audio-analysis/2rE9TX3VQ0WNt7kziFhKep,0.542,214255.0,0.55,0.0,0.0,0.157,-5.072,0.0,0.158,106.435,4.0,https://api.spotify.com/v1/tracks/2rE9TX3VQ0WNt7kziFhKep,audio_features,spotify:track:2rE9TX3VQ0WNt7kziFhKep,0.172
763,Downtown,Anitta,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,3Ga6eKrUFf12ouh9Yw3v2D,0.18,https://api.spotify.com/v1/audio-analysis/3Ga6eKrUFf12ouh9Yw3v2D,0.775,193456.0,0.679,7.26e-05,4.0,0.068,-4.985,0.0,0.135,166.008,4.0,https://api.spotify.com/v1/tracks/3Ga6eKrUFf12ouh9Yw3v2D,audio_features,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,0.619
764,Benz Truck - гелик,Lil Peep,https://open.spotify.com/track/22fRl49GSpRdu3J2EPj1i6,22fRl49GSpRdu3J2EPj1i6,0.0498,https://api.spotify.com/v1/audio-analysis/22fRl49GSpRdu3J2EPj1i6,0.602,159987.0,0.762,0.00819,2.0,0.121,-6.149,0.0,0.0347,92.02,4.0,https://api.spotify.com/v1/tracks/22fRl49GSpRdu3J2EPj1i6,audio_features,spotify:track:22fRl49GSpRdu3J2EPj1i6,0.112
765,Last Christmas,Wham!,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,2FRnf9qhLbvw8fu4IBXx78,0.189,https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78,0.735,262960.0,0.478,2.48e-06,2.0,0.355,-12.472,1.0,0.0293,107.682,4.0,https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78,audio_features,spotify:track:2FRnf9qhLbvw8fu4IBXx78,0.947
766,Awful Things,Lil Peep,https://open.spotify.com/track/0bcEHhsuLRDm712CQHomdm,0bcEHhsuLRDm712CQHomdm,0.0157,https://api.spotify.com/v1/audio-analysis/0bcEHhsuLRDm712CQHomdm,0.368,214427.0,0.796,0.0,1.0,0.0694,-4.923,0.0,0.0823,170.033,4.0,https://api.spotify.com/v1/tracks/0bcEHhsuLRDm712CQHomdm,audio_features,spotify:track:0bcEHhsuLRDm712CQHomdm,0.181
767,Sky Walker,Miguel,https://open.spotify.com/track/1DRW9bQzt2SE8f7H4KJZyL,1DRW9bQzt2SE8f7H4KJZyL,0.0876,https://api.spotify.com/v1/audio-analysis/1DRW9bQzt2SE8f7H4KJZyL,0.629,260077.0,0.717,0.0,6.0,0.358,-5.706,1.0,0.0638,145.959,4.0,https://api.spotify.com/v1/tracks/1DRW9bQzt2SE8f7H4KJZyL,audio_features,spotify:track:1DRW9bQzt2SE8f7H4KJZyL,0.129
768,Get It Right (feat. MØ),Diplo,https://open.spotify.com/track/68m6iwhKElLTBaGRG1LLwE,68m6iwhKElLTBaGRG1LLwE,0.108,https://api.spotify.com/v1/audio-analysis/68m6iwhKElLTBaGRG1LLwE,0.456,172500.0,0.833,1.71e-05,0.0,0.0592,-4.242,1.0,0.0964,159.808,4.0,https://api.spotify.com/v1/tracks/68m6iwhKElLTBaGRG1LLwE,audio_features,spotify:track:68m6iwhKElLTBaGRG1LLwE,0.261
769,GUMMO,6ix9ine,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1,2vjmyyAnDUzilFYxOlTdO1,0.0485,https://api.spotify.com/v1/audio-analysis/2vjmyyAnDUzilFYxOlTdO1,0.689,157643.0,0.761,0.0,1.0,0.136,-4.939,1.0,0.13,78.514,4.0,https://api.spotify.com/v1/tracks/2vjmyyAnDUzilFYxOlTdO1,audio_features,spotify:track:2vjmyyAnDUzilFYxOlTdO1,0.698
770,Rubbin Off The Paint,YBN Nahmir,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj,0taOCiup4HNG9LmbduVlJj,0.000662,https://api.spotify.com/v1/audio-analysis/0taOCiup4HNG9LmbduVlJj,0.721,156057.0,0.711,0.0,7.0,0.347,-9.294,1.0,0.293,107.998,5.0,https://api.spotify.com/v1/tracks/0taOCiup4HNG9LmbduVlJj,audio_features,spotify:track:0taOCiup4HNG9LmbduVlJj,0.511
771,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,7Ed6BkggCS2KaKY5YlINaF,0.0157,https://api.spotify.com/v1/audio-analysis/7Ed6BkggCS2KaKY5YlINaF,0.613,238726.0,0.842,0.0,10.0,0.23,-4.332,0.0,0.219,169.917,4.0,https://api.spotify.com/v1/tracks/7Ed6BkggCS2KaKY5YlINaF,audio_features,spotify:track:7Ed6BkggCS2KaKY5YlINaF,0.645
772,Naked,James Arthur,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl,7krbSH3rd8lhIZvuzTV3Bl,0.104,https://api.spotify.com/v1/audio-analysis/7krbSH3rd8lhIZvuzTV3Bl,0.529,234107.0,0.607,0.0,6.0,0.0631,-6.781,1.0,0.0574,101.966,4.0,https://api.spotify.com/v1/tracks/7krbSH3rd8lhIZvuzTV3Bl,audio_features,spotify:track:7krbSH3rd8lhIZvuzTV3Bl,0.238
773,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV,0OI7AFifLSoGzpb8bdBLLV,0.00413,https://api.spotify.com/v1/audio-analysis/0OI7AFifLSoGzpb8bdBLLV,0.653,202805.0,0.718,0.0,3.0,0.0537,-5.232,0.0,0.213,82.034,4.0,https://api.spotify.com/v1/tracks/0OI7AFifLSoGzpb8bdBLLV,audio_features,spotify:track:0OI7AFifLSoGzpb8bdBLLV,0.216
774,It's Beginning To Look A Lot Like Christmas,Michael Bublé,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,0lLdorYw7lVrJydTINhWdI,0.907,https://api.spotify.com/v1/audio-analysis/0lLdorYw7lVrJydTINhWdI,0.35,206347.0,0.232,9.21e-06,4.0,0.292,-11.042,1.0,0.0331,93.269,3.0,https://api.spotify.com/v1/tracks/0lLdorYw7lVrJydTINhWdI,audio_features,spotify:track:0lLdorYw7lVrJydTINhWdI,0.381
775,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3,3T7dNA7O8c3Axj5WyDNcH3,0.706,https://api.spotify.com/v1/audio-analysis/3T7dNA7O8c3Axj5WyDNcH3,0.703,125827.0,0.407,0.0,8.0,0.45,-12.155,1.0,0.0504,140.057,4.0,https://api.spotify.com/v1/tracks/3T7dNA7O8c3Axj5WyDNcH3,audio_features,spotify:track:3T7dNA7O8c3Axj5WyDNcH3,0.849
776,Mistletoe,Justin Bieber,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS,32OWobmyAz8J2qA8iWekyS,0.511,https://api.spotify.com/v1/audio-analysis/32OWobmyAz8J2qA8iWekyS,0.666,182947.0,0.543,0.0,6.0,0.0911,-9.188,0.0,0.0446,161.947,4.0,https://api.spotify.com/v1/tracks/32OWobmyAz8J2qA8iWekyS,audio_features,spotify:track:32OWobmyAz8J2qA8iWekyS,0.881
777,It's the Most Wonderful Time of the Year,Andy Williams,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN,5hslUAKq9I9CG2bAulFkHN,0.766,https://api.spotify.com/v1/audio-analysis/5hslUAKq9I9CG2bAulFkHN,0.24,151933.0,0.598,0.0,7.0,0.117,-8.435,1.0,0.037,202.082,3.0,https://api.spotify.com/v1/tracks/5hslUAKq9I9CG2bAulFkHN,audio_features,spotify:track:5hslUAKq9I9CG2bAulFkHN,0.776
778,Santa Tell Me,Ariana Grande,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T,1ADjWm8QNhgNV8yCNNgQ1T,0.0464,https://api.spotify.com/v1/audio-analysis/1ADjWm8QNhgNV8yCNNgQ1T,0.464,204093.0,0.63,0.0,7.0,0.295,-7.337,1.0,0.182,132.96,5.0,https://api.spotify.com/v1/tracks/1ADjWm8QNhgNV8yCNNgQ1T,audio_features,spotify:track:1ADjWm8QNhgNV8yCNNgQ1T,0.527
779,GPS,Maluma,https://open.spotify.com/track/3t6j6WNv2OSn6qm5Vxynub,3t6j6WNv2OSn6qm5Vxynub,0.188,https://api.spotify.com/v1/audio-analysis/3t6j6WNv2OSn6qm5Vxynub,0.841,216307.0,0.629,0.0,4.0,0.346,-3.033,0.0,0.114,143.949,4.0,https://api.spotify.com/v1/tracks/3t6j6WNv2OSn6qm5Vxynub,audio_features,spotify:track:3t6j6WNv2OSn6qm5Vxynub,0.676
780,Do They Know It's Christmas? - 1984 Version,Band Aid,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06,1hvpDAxZPKjKztOc72sv06,0.164,https://api.spotify.com/v1/audio-analysis/1hvpDAxZPKjKztOc72sv06,0.599,222533.0,0.642,3.33e-05,0.0,0.0992,-6.936,1.0,0.0363,115.412,4.0,https://api.spotify.com/v1/tracks/1hvpDAxZPKjKztOc72sv06,audio_features,spotify:track:1hvpDAxZPKjKztOc72sv06,0.349
781,Codeine Dreaming (feat. Lil Wayne),Kodak Black,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J,4DTpngLjoHj5gFxEZFeD3J,0.0652,https://api.spotify.com/v1/audio-analysis/4DTpngLjoHj5gFxEZFeD3J,0.736,264532.0,0.604,6.43e-05,1.0,0.124,-7.357,0.0,0.222,155.007,4.0,https://api.spotify.com/v1/tracks/4DTpngLjoHj5gFxEZFeD3J,audio_features,spotify:track:4DTpngLjoHj5gFxEZFeD3J,0.574
782,Jingle Bell Rock,Anita Kerr Singers,https://open.spotify.com/track/4IdXngKo4g5exqZ0fQTecu,4IdXngKo4g5exqZ0fQTecu,0.918,https://api.spotify.com/v1/audio-analysis/4IdXngKo4g5exqZ0fQTecu,0.741,130267.0,0.326,0.0,2.0,0.0658,-12.045,1.0,0.0395,120.992,4.0,https://api.spotify.com/v1/tracks/4IdXngKo4g5exqZ0fQTecu,audio_features,spotify:track:4IdXngKo4g5exqZ0fQTecu,0.751
783,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM,7inXu0Eaeg02VsM8kHNvzM,0.881,https://api.spotify.com/v1/audio-analysis/7inXu0Eaeg02VsM8kHNvzM,0.603,155600.0,0.321,0.0,2.0,0.34,-11.489,1.0,0.0599,143.104,4.0,https://api.spotify.com/v1/tracks/7inXu0Eaeg02VsM8kHNvzM,audio_features,spotify:track:7inXu0Eaeg02VsM8kHNvzM,0.844
784,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,1bhUWB0zJMIKr9yVPrkEuI,0.779,https://api.spotify.com/v1/audio-analysis/1bhUWB0zJMIKr9yVPrkEuI,0.587,259550.0,0.299,0.0,8.0,0.123,-7.365,1.0,0.0263,94.992,3.0,https://api.spotify.com/v1/tracks/1bhUWB0zJMIKr9yVPrkEuI,audio_features,spotify:track:1bhUWB0zJMIKr9yVPrkEuI,0.356
785,Him & I,G-Eazy,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V,3YU6vJbjYUG0tiJyXf9x5V,0.0534,https://api.spotify.com/v1/audio-analysis/3YU6vJbjYUG0tiJyXf9x5V,0.589,268867.0,0.731,0.0,2.0,0.308,-6.343,1.0,0.0868,87.908,4.0,https://api.spotify.com/v1/tracks/3YU6vJbjYUG0tiJyXf9x5V,audio_features,spotify:track:3YU6vJbjYUG0tiJyXf9x5V,0.191
786,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM,0OlnLZY4cmQzT6ZGttvWBM,0.435,https://api.spotify.com/v1/audio-analysis/0OlnLZY4cmQzT6ZGttvWBM,0.526,183637.0,0.52,0.0,6.0,0.197,-7.985,0.0,0.0569,149.119,4.0,https://api.spotify.com/v1/tracks/0OlnLZY4cmQzT6ZGttvWBM,audio_features,spotify:track:0OlnLZY4cmQzT6ZGttvWBM,0.13
787,Escápate Conmigo (feat. Ozuna),Wisin,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc,1KSqYYJFyfTecXFk9M0prc,0.0256,https://api.spotify.com/v1/audio-analysis/1KSqYYJFyfTecXFk9M0prc,0.744,232787.0,0.859,6.27e-05,11.0,0.0881,-3.166,1.0,0.0795,91.977,4.0,https://api.spotify.com/v1/tracks/1KSqYYJFyfTecXFk9M0prc,audio_features,spotify:track:1KSqYYJFyfTecXFk9M0prc,0.787
788,Happy Xmas (War Is Over) - Remastered,John Lennon,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy,3zJw3rugfpVrmBeDDnUYzy,0.319,https://api.spotify.com/v1/audio-analysis/3zJw3rugfpVrmBeDDnUYzy,0.328,213880.0,0.607,0.0,2.0,0.765,-11.076,1.0,0.0315,146.539,3.0,https://api.spotify.com/v1/tracks/3zJw3rugfpVrmBeDDnUYzy,audio_features,spotify:track:3zJw3rugfpVrmBeDDnUYzy,0.395
789,White Christmas,Bing Crosby,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW,4so0Wek9Ig1p6CRCHuINwW,0.673,https://api.spotify.com/v1/audio-analysis/4so0Wek9Ig1p6CRCHuINwW,0.317,177480.0,0.158,0.353,9.0,0.338,-16.485,1.0,0.0381,130.503,3.0,https://api.spotify.com/v1/tracks/4so0Wek9Ig1p6CRCHuINwW,audio_features,spotify:track:4so0Wek9Ig1p6CRCHuINwW,0.247
790,End Game,Taylor Swift,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,2x0WlnmfG39ZuDmstl9xfX,0.00845,https://api.spotify.com/v1/audio-analysis/2x0WlnmfG39ZuDmstl9xfX,0.649,244827.0,0.589,0.0,2.0,0.108,-6.237,1.0,0.0558,159.073,4.0,https://api.spotify.com/v1/tracks/2x0WlnmfG39ZuDmstl9xfX,audio_features,spotify:track:2x0WlnmfG39ZuDmstl9xfX,0.151
791,Fairytale of New York (feat. Kirsty MacColl),The Pogues,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK,3VTNVsTTu05dmTsVFrmGpK,0.501,https://api.spotify.com/v1/audio-analysis/3VTNVsTTu05dmTsVFrmGpK,0.319,272200.0,0.651,4.73e-05,2.0,0.241,-6.335,1.0,0.0342,118.501,4.0,https://api.spotify.com/v1/tracks/3VTNVsTTu05dmTsVFrmGpK,audio_features,spotify:track:3VTNVsTTu05dmTsVFrmGpK,0.474
792,Feliz Navidad,José Feliciano,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS,7taXf5odg9xCAZERYfyOkS,0.534,https://api.spotify.com/v1/audio-analysis/7taXf5odg9xCAZERYfyOkS,0.485,182360.0,0.857,0.0,2.0,0.347,-7.059,1.0,0.0442,148.749,4.0,https://api.spotify.com/v1/tracks/7taXf5odg9xCAZERYfyOkS,audio_features,spotify:track:7taXf5odg9xCAZERYfyOkS,0.963
793,Driving Home For Christmas,Chris Rea,https://open.spotify.com/track/0ZoHHROTzwIYeNAHRPedTY,0ZoHHROTzwIYeNAHRPedTY,0.556,https://api.spotify.com/v1/audio-analysis/0ZoHHROTzwIYeNAHRPedTY,0.603,239947.0,0.705,0.000123,9.0,0.342,-7.547,1.0,0.0328,90.12,4.0,https://api.spotify.com/v1/tracks/0ZoHHROTzwIYeNAHRPedTY,audio_features,spotify:track:0ZoHHROTzwIYeNAHRPedTY,0.89
794,Wonderful Christmastime - Remastered 2011 / Edited Version,Paul McCartney,https://open.spotify.com/track/4gavOCQdZ2g86gkvi17FM7,4gavOCQdZ2g86gkvi17FM7,0.322,https://api.spotify.com/v1/audio-analysis/4gavOCQdZ2g86gkvi17FM7,0.774,227653.0,0.511,0.0,11.0,0.0672,-8.914,1.0,0.0319,94.736,4.0,https://api.spotify.com/v1/tracks/4gavOCQdZ2g86gkvi17FM7,audio_features,spotify:track:4gavOCQdZ2g86gkvi17FM7,0.771
795,I Did Something Bad,Taylor Swift,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ,4svZDCRz4cJoneBpjpx8DJ,0.0679,https://api.spotify.com/v1/audio-analysis/4svZDCRz4cJoneBpjpx8DJ,0.696,238253.0,0.602,2.11e-05,0.0,0.0696,-6.156,0.0,0.159,82.989,4.0,https://api.spotify.com/v1/tracks/4svZDCRz4cJoneBpjpx8DJ,audio_features,spotify:track:4svZDCRz4cJoneBpjpx8DJ,0.305
796,Chambea,Bad Bunny,https://open.spotify.com/track/6ElmxV9B2mSNscEjP27M7i,6ElmxV9B2mSNscEjP27M7i,0.242,https://api.spotify.com/v1/audio-analysis/6ElmxV9B2mSNscEjP27M7i,0.855,192000.0,0.868,0.00187,0.0,0.162,-3.475,1.0,0.153,115.979,4.0,https://api.spotify.com/v1/tracks/6ElmxV9B2mSNscEjP27M7i,audio_features,spotify:track:6ElmxV9B2mSNscEjP27M7i,0.632
797,Don’t Blame Me,Taylor Swift,https://open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE,1R0a2iXumgCiFb7HEZ7gUE,0.106,https://api.spotify.com/v1/audio-analysis/1R0a2iXumgCiFb7HEZ7gUE,0.615,236413.0,0.534,1.76e-05,9.0,0.0607,-6.719,0.0,0.0386,135.917,4.0,https://api.spotify.com/v1/tracks/1R0a2iXumgCiFb7HEZ7gUE,audio_features,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,0.193
798,Delicate,Taylor Swift,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,6NFyWDv5CjfwuzoCkw47Xf,0.216,https://api.spotify.com/v1/audio-analysis/6NFyWDv5CjfwuzoCkw47Xf,0.75,232253.0,0.404,0.000357,9.0,0.0911,-10.178,0.0,0.0682,95.045,4.0,https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf,audio_features,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,0.0499
799,The Christmas Song (Merry Christmas To You),Nat King Cole,https://open.spotify.com/track/5humEOJehpAwMJEJmb0JJ2,5humEOJehpAwMJEJmb0JJ2,0.904,https://api.spotify.com/v1/audio-analysis/5humEOJehpAwMJEJmb0JJ2,0.31,190973.0,0.095,3.43e-05,1.0,0.128,-17.828,1.0,0.0366,72.76,4.0,https://api.spotify.com/v1/tracks/5humEOJehpAwMJEJmb0JJ2,audio_features,spotify:track:5humEOJehpAwMJEJmb0JJ2,0.188
800,Have Yourself A Merry Little Christmas,Sam Smith,https://open.spotify.com/track/7Hz6LLOVxrojLPIHJJ1S0E,7Hz6LLOVxrojLPIHJJ1S0E,0.954,https://api.spotify.com/v1/audio-analysis/7Hz6LLOVxrojLPIHJJ1S0E,0.426,170964.0,0.177,0.0,5.0,0.317,-9.429,1.0,0.0436,133.483,1.0,https://api.spotify.com/v1/tracks/7Hz6LLOVxrojLPIHJJ1S0E,audio_features,spotify:track:7Hz6LLOVxrojLPIHJJ1S0E,0.317
801,Holly Jolly Christmas,Michael Bublé,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,6tjituizSxwSmBB5vtgHZE,0.865,https://api.spotify.com/v1/audio-analysis/6tjituizSxwSmBB5vtgHZE,0.647,119787.0,0.465,0.0,7.0,0.0882,-8.308,1.0,0.0428,151.251,4.0,https://api.spotify.com/v1/tracks/6tjituizSxwSmBB5vtgHZE,audio_features,spotify:track:6tjituizSxwSmBB5vtgHZE,0.699
802,A Holly Jolly Christmas - Single Version,Burl Ives,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe,65Q2mv3UlVi9eO70OpsmSe,0.616,https://api.spotify.com/v1/audio-analysis/65Q2mv3UlVi9eO70OpsmSe,0.674,135533.0,0.37,0.0,0.0,0.0781,-12.937,1.0,0.0309,140.352,4.0,https://api.spotify.com/v1/tracks/65Q2mv3UlVi9eO70OpsmSe,audio_features,spotify:track:65Q2mv3UlVi9eO70OpsmSe,0.862
803,Merry Christmas Everyone - Remastered,Shakin' Stevens,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB,2ISl1zekPsc26sUQpVt8UB,0.128,https://api.spotify.com/v1/audio-analysis/2ISl1zekPsc26sUQpVt8UB,0.541,220160.0,0.909,0.0,9.0,0.128,-3.101,1.0,0.0358,203.862,4.0,https://api.spotify.com/v1/tracks/2ISl1zekPsc26sUQpVt8UB,audio_features,spotify:track:2ISl1zekPsc26sUQpVt8UB,0.962
804,Blue Christmas,Elvis Presley,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ,3QiAAp20rPC3dcAtKtMaqQ,0.902,https://api.spotify.com/v1/audio-analysis/3QiAAp20rPC3dcAtKtMaqQ,0.465,129173.0,0.27,0.00104,4.0,0.145,-16.661,1.0,0.0425,94.519,4.0,https://api.spotify.com/v1/tracks/3QiAAp20rPC3dcAtKtMaqQ,audio_features,spotify:track:3QiAAp20rPC3dcAtKtMaqQ,0.58
805,Never Be the Same,Camila Cabello,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5,6VpQdig9pdpTSIFItgkJV5,0.145,https://api.spotify.com/v1/audio-analysis/6VpQdig9pdpTSIFItgkJV5,0.643,227088.0,0.709,0.000449,0.0,0.115,-4.343,1.0,0.0733,129.961,4.0,https://api.spotify.com/v1/tracks/6VpQdig9pdpTSIFItgkJV5,audio_features,spotify:track:6VpQdig9pdpTSIFItgkJV5,0.264
806,Go Legend (& Metro Boomin),Big Sean,https://open.spotify.com/track/3wAI7MIQtTgwcRmwchPZBc,3wAI7MIQtTgwcRmwchPZBc,0.0167,https://api.spotify.com/v1/audio-analysis/3wAI7MIQtTgwcRmwchPZBc,0.656,268947.0,0.564,1.39e-06,1.0,0.165,-8.925,0.0,0.0883,150.014,4.0,https://api.spotify.com/v1/tracks/3wAI7MIQtTgwcRmwchPZBc,audio_features,spotify:track:3wAI7MIQtTgwcRmwchPZBc,0.25
807,Real Friends,Camila Cabello,https://open.spotify.com/track/4V6MRo0CEAC9MwAm7dkPuL,4V6MRo0CEAC9MwAm7dkPuL,0.835,https://api.spotify.com/v1/audio-analysis/4V6MRo0CEAC9MwAm7dkPuL,0.74,213933.0,0.303,0.0,3.0,0.0782,-8.612,1.0,0.117,91.958,4.0,https://api.spotify.com/v1/tracks/4V6MRo0CEAC9MwAm7dkPuL,audio_features,spotify:track:4V6MRo0CEAC9MwAm7dkPuL,0.819
808,Untouchable,Eminem,https://open.spotify.com/track/4UgoXTsKI19EdofRMiqhp0,4UgoXTsKI19EdofRMiqhp0,0.0804,https://api.spotify.com/v1/audio-analysis/4UgoXTsKI19EdofRMiqhp0,0.571,370133.0,0.886,0.0,7.0,0.122,-3.377,1.0,0.463,88.808,4.0,https://api.spotify.com/v1/tracks/4UgoXTsKI19EdofRMiqhp0,audio_features,spotify:track:4UgoXTsKI19EdofRMiqhp0,0.656
809,Pull Up N Wreck (& Metro Boomin),Big Sean,https://open.spotify.com/track/7DuvVy7JfFgXwWlVzyyPys,7DuvVy7JfFgXwWlVzyyPys,0.00806,https://api.spotify.com/v1/audio-analysis/7DuvVy7JfFgXwWlVzyyPys,0.49,227533.0,0.44,0.00103,10.0,0.186,-7.76,1.0,0.353,173.095,4.0,https://api.spotify.com/v1/tracks/7DuvVy7JfFgXwWlVzyyPys,audio_features,spotify:track:7DuvVy7JfFgXwWlVzyyPys,0.091
810,Christmas Lights,Coldplay,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL,4fzyvSu73BhGvi96p2zwjL,0.131,https://api.spotify.com/v1/audio-analysis/4fzyvSu73BhGvi96p2zwjL,0.312,242496.0,0.418,0.000679,7.0,0.0836,-9.146,1.0,0.0296,130.795,4.0,https://api.spotify.com/v1/tracks/4fzyvSu73BhGvi96p2zwjL,audio_features,spotify:track:4fzyvSu73BhGvi96p2zwjL,0.237
811,Dreamer,Axwell /\ Ingrosso,https://open.spotify.com/track/0RTzJVkunbGwuRjXDFHnjf,0RTzJVkunbGwuRjXDFHnjf,0.0237,https://api.spotify.com/v1/audio-analysis/0RTzJVkunbGwuRjXDFHnjf,0.627,251147.0,0.847,0.0,10.0,0.212,-5.303,1.0,0.0352,126.017,4.0,https://api.spotify.com/v1/tracks/0RTzJVkunbGwuRjXDFHnjf,audio_features,spotify:track:0RTzJVkunbGwuRjXDFHnjf,0.611
812,Carol of the Bells,Mykola Dmytrovych Leontovych,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI,4tHqQMWSqmL6YjXwsqthDI,0.994,https://api.spotify.com/v1/audio-analysis/4tHqQMWSqmL6YjXwsqthDI,0.418,85267.0,0.106,0.0292,8.0,0.179,-22.507,0.0,0.0448,46.718,4.0,https://api.spotify.com/v1/tracks/4tHqQMWSqmL6YjXwsqthDI,audio_features,spotify:track:4tHqQMWSqmL6YjXwsqthDI,0.8
813,Santa's Coming For Us,Sia,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6,3AlpkljBS1AU7HFVPms8K6,0.0205,https://api.spotify.com/v1/audio-analysis/3AlpkljBS1AU7HFVPms8K6,0.669,206533.0,0.854,0.0,1.0,0.047,-4.486,1.0,0.0999,93.057,4.0,https://api.spotify.com/v1/tracks/3AlpkljBS1AU7HFVPms8K6,audio_features,spotify:track:3AlpkljBS1AU7HFVPms8K6,0.707
814,Santa Baby (with Henri René & His Orchestra),Eartha Kitt,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO,1foCxQtxBweJtZmdxhEHVO,0.902,https://api.spotify.com/v1/audio-analysis/1foCxQtxBweJtZmdxhEHVO,0.7,206067.0,0.138,0.0,8.0,0.185,-12.347,1.0,0.0612,84.487,4.0,https://api.spotify.com/v1/tracks/1foCxQtxBweJtZmdxhEHVO,audio_features,spotify:track:1foCxQtxBweJtZmdxhEHVO,0.49
816,So Good (& Metro Boomin),Big Sean,https://open.spotify.com/track/0fWBFDRTIuk8ZgNdZqhCer,0fWBFDRTIuk8ZgNdZqhCer,0.0144,https://api.spotify.com/v1/audio-analysis/0fWBFDRTIuk8ZgNdZqhCer,0.619,268720.0,0.404,0.0,8.0,0.115,-8.333,0.0,0.441,90.008,4.0,https://api.spotify.com/v1/tracks/0fWBFDRTIuk8ZgNdZqhCer,audio_features,spotify:track:0fWBFDRTIuk8ZgNdZqhCer,0.566
